OG5_143398,pl_tra,op_gen,ee_tra,ba_tra,op_tra,za_gen,am_gen,ba_gen,sr_tra,ex_gen,ex_tra,sr_gen,pl_gen,ee_gen,za_tra,am_tra
OG5_127303,27,74,38,0,4,0,5,82,178,20,11,26,19,2,0,156
OG5_127302,4,57,31,0,7,32,3,208,305,14,11,15,3,1,0,183
OG5_127301,33,81,45,0,10,107,6,65,281,20,16,37,19,2,0,198
OG5_127300,27,73,38,0,6,106,6,0,210,19,9,34,19,2,0,167
OG5_127307,23,63,22,0,5,0,3,3,192,1,5,22,16,1,0,182
OG5_128659,35,65,42,0,8,0,2,0,249,0,6,30,17,0,0,186
OG5_127304,28,75,45,0,5,0,3,52,252,19,17,21,14,2,0,155
OG5_133149,10,25,12,0,2,7,1,178,94,1,3,11,12,0,0,108
OG5_150366,9,0,5,0,0,0,0,6,14,0,1,0,16,0,0,1
OG5_171001,0,1,0,0,0,8,0,21,0,0,0,0,0,0,0,0
OG5_175861,0,1,1,0,0,3,0,0,3,0,0,0,0,0,0,4
OG5_128768,33,74,42,0,4,0,5,0,232,3,8,36,18,2,0,154
OG5_163747,0,4,0,0,0,0,1,17,2,0,0,0,1,0,0,2
OG5_175867,0,0,0,0,0,0,0,21,1,0,0,0,5,0,0,0
OG5_156612,20,0,2,0,0,0,0,0,4,0,0,0,8,0,0,0
OG5_156614,18,2,19,0,0,0,0,0,60,0,1,3,5,1,0,24
OG5_156617,16,0,2,0,0,0,0,0,7,0,2,0,8,0,0,1
OG5_156616,6,0,10,0,0,0,0,27,3,0,0,0,8,1,0,0
OG5_156619,25,0,1,0,0,0,0,0,10,0,1,0,8,0,0,1
OG5_133702,5,44,10,0,3,0,3,0,8,3,5,0,0,0,0,82
OG5_133700,0,24,0,0,0,2,1,35,4,0,0,0,1,0,0,18
OG5_133701,0,35,8,0,4,0,2,0,38,1,2,0,0,1,0,61
OG5_133706,6,31,9,0,3,0,1,1,75,0,2,7,0,1,0,68
OG5_133707,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OG5_133704,19,32,38,0,2,1,0,21,173,3,7,4,1,2,0,83
OG5_133705,7,35,16,0,7,0,0,0,137,0,2,7,4,0,0,14
OG5_133254,14,0,11,0,2,11,4,225,29,7,1,2,6,1,0,5
OG5_133255,6,36,11,0,2,0,0,0,79,0,1,6,1,0,0,10
OG5_133709,4,31,11,0,1,4,0,21,53,0,2,0,1,1,0,11
OG5_133250,3,35,16,0,2,0,3,0,149,4,11,3,1,2,0,161
OG5_133251,16,16,9,0,0,0,0,0,95,13,6,10,7,0,0,43
OG5_133253,0,29,1,0,0,0,0,0,11,2,1,3,0,0,0,1
OG5_127169,38,70,43,0,5,59,2,465,278,15,11,28,19,2,0,171
OG5_127168,22,38,33,0,4,0,3,135,241,3,8,9,15,2,0,193
OG5_127167,35,71,43,0,6,0,6,5,276,16,12,35,17,2,0,187
OG5_127166,51,77,46,0,18,108,6,0,351,18,21,33,17,2,0,211
OG5_127165,39,75,37,0,15,3,1,500,319,13,8,35,16,2,0,167
OG5_127163,37,80,43,0,8,0,6,0,255,20,13,37,19,2,0,178
OG5_127162,30,72,35,0,4,11,3,194,206,18,8,33,19,2,0,161
OG5_127161,34,68,45,0,3,2,4,530,223,19,6,35,19,2,0,177
OG5_127160,34,76,43,0,5,0,6,0,244,16,10,33,18,2,0,183
OG5_129640,3,66,32,0,6,0,1,12,108,1,3,11,1,2,0,124
OG5_150349,27,0,24,0,0,0,0,0,82,0,1,5,16,1,0,2
OG5_150348,17,0,21,0,0,0,1,0,11,1,1,0,15,1,0,35
OG5_135707,3,23,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OG5_176511,0,7,1,0,0,0,0,23,4,0,0,2,0,0,0,2
OG5_135702,11,0,0,0,0,12,1,86,27,0,0,3,6,0,0,2
OG5_135703,4,22,0,0,3,0,0,0,4,0,1,0,1,0,0,0
OG5_149743,0,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0
OG5_150343,16,0,1,0,0,0,0,0,3,0,1,0,19,0,0,2
OG5_150342,5,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0
OG5_150345,22,0,6,0,0,0,0,0,59,0,0,2,16,0,0,2
OG5_135709,1,21,0,0,0,0,0,0,3,0,0,2,0,0,0,2
OG5_146462,23,3,26,0,1,7,0,64,88,0,0,6,13,1,0,25
OG5_144595,12,14,25,0,0,0,0,0,93,0,1,7,4,1,0,20
OG5_144597,6,16,3,0,2,0,0,4,57,2,1,1,1,0,0,36
OG5_144593,0,20,0,0,3,0,2,0,13,1,1,1,0,0,0,16
OG5_144592,1,1,2,0,0,0,0,0,10,0,0,1,5,0,0,4
OG5_185098,21,0,28,0,0,0,0,9,82,0,1,5,5,1,0,0
OG5_126588,54,81,48,0,22,0,6,72,377,20,22,39,19,2,0,214
OG5_140609,3,0,4,0,0,0,0,0,10,0,0,3,7,0,0,2
OG5_150360,7,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0
OG5_145237,11,0,3,0,1,0,0,0,2,0,1,0,1,0,0,5
OG5_128297,18,70,25,0,2,3,6,0,169,17,8,33,16,1,0,114
OG5_140605,26,9,27,0,2,0,0,20,104,0,2,9,6,1,0,63
OG5_140604,4,17,15,0,3,0,0,0,95,2,8,10,1,0,0,10
OG5_131138,16,34,20,0,1,0,0,0,68,14,0,7,7,1,0,110
OG5_149527,1,0,2,0,0,0,0,0,3,0,0,0,8,0,0,3
OG5_144044,0,1,0,0,0,0,0,0,2,13,1,0,0,0,0,3
OG5_149523,1,14,0,0,0,0,1,0,1,0,1,0,0,0,0,1
OG5_144041,10,17,8,0,8,0,3,0,110,0,1,5,1,0,0,38
OG5_128438,33,72,43,0,4,0,6,0,272,15,11,23,19,2,0,198
OG5_128439,36,68,44,0,11,0,3,0,207,14,9,20,18,2,0,183
OG5_152823,0,10,1,0,0,0,0,11,1,0,1,0,0,0,0,7
OG5_145201,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0
OG5_126583,37,81,43,0,12,64,6,217,295,20,12,26,19,2,0,202
OG5_128430,30,73,38,0,3,0,6,0,210,4,10,35,17,2,0,177
OG5_128431,13,75,31,0,4,0,4,0,115,13,7,14,11,1,0,121
OG5_128432,28,72,40,0,2,0,3,1,183,11,7,32,19,2,0,116
OG5_128433,8,69,18,0,2,0,6,0,104,6,5,8,6,0,0,106
OG5_128434,31,35,28,0,1,93,1,463,81,0,1,5,18,1,0,59
OG5_158519,4,4,13,0,0,6,0,112,45,1,1,1,0,1,0,9
OG5_128436,24,6,23,0,1,0,1,0,82,0,2,4,5,0,0,45
OG5_128437,20,40,33,0,3,0,1,13,228,2,6,16,6,0,0,132
OG5_129749,20,48,23,0,0,0,6,0,130,13,7,18,14,2,0,47
OG5_129748,25,68,32,0,6,0,2,0,173,1,3,18,17,1,0,117
OG5_150368,18,4,21,0,1,6,0,83,48,0,1,1,5,1,0,26
OG5_145123,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OG5_129218,8,14,25,0,2,17,4,121,116,3,4,16,10,1,0,157
OG5_129741,33,55,36,0,0,0,3,0,133,1,7,23,18,2,0,160
OG5_129740,20,65,39,0,5,0,3,0,204,6,11,25,16,2,0,139
OG5_129215,30,30,38,0,13,0,1,1,199,4,11,1,13,0,0,177
OG5_129742,14,66,28,0,4,0,3,0,108,0,9,7,2,2,0,172
OG5_129213,12,33,29,0,3,81,6,169,185,14,8,18,15,2,0,122
OG5_129212,5,61,14,0,1,0,5,0,104,16,9,6,0,0,0,42
OG5_129211,17,60,23,0,5,24,3,170,199,12,10,21,14,1,0,157
OG5_129746,15,46,28,0,3,85,6,68,152,1,6,12,5,2,0,134
OG5_132596,23,32,13,0,0,0,2,0,45,4,6,4,18,1,0,48
OG5_150756,0,0,0,0,0,0,0,0,7,12,0,1,0,0,0,0
OG5_150757,1,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0
OG5_150752,5,6,33,0,0,0,0,5,127,1,4,16,0,1,0,20
OG5_126951,49,81,49,0,21,110,6,0,366,19,25,38,19,2,0,216
OG5_126950,23,78,43,0,10,0,3,37,340,20,14,36,8,2,0,163
OG5_126953,51,81,49,0,20,110,5,0,360,20,26,36,19,2,0,221
OG5_126952,33,73,42,0,3,70,6,541,261,16,7,39,19,2,0,165
OG5_126955,42,71,40,0,5,12,3,160,254,14,14,31,19,2,0,176
OG5_126954,37,73,35,0,7,2,3,543,306,14,8,35,19,2,0,143
OG5_126957,49,78,49,0,21,108,6,0,361,20,23,35,19,2,0,218
OG5_126956,32,76,44,0,6,92,6,326,294,20,13,36,19,1,0,192
OG5_126959,37,81,43,0,7,35,6,481,323,19,15,38,19,2,0,193
OG5_131622,15,51,8,0,0,0,3,0,17,1,5,1,15,0,0,70
OG5_131621,9,36,13,0,2,0,1,0,81,1,1,11,9,2,0,40
OG5_131620,7,32,12,0,0,0,0,0,69,14,4,12,2,2,0,3
OG5_131626,6,22,22,0,2,1,3,119,52,6,9,1,8,2,0,136
OG5_131624,11,36,9,0,2,0,5,0,8,0,0,0,11,1,0,145
OG5_147262,3,0,0,0,0,0,0,0,2,0,0,0,8,0,0,3
OG5_169804,0,1,6,0,0,0,0,1,46,0,0,0,0,0,0,26
OG5_128638,37,49,32,0,4,84,6,17,233,19,10,34,18,1,0,169
OG5_129745,9,68,10,0,1,0,6,0,59,3,5,15,10,2,0,75
OG5_138708,33,1,26,0,0,0,0,0,62,1,5,8,16,0,0,41
OG5_138706,6,3,8,0,0,0,0,0,47,0,3,16,1,0,0,8
OG5_135963,9,25,6,0,1,0,0,0,59,0,1,1,2,0,0,22
OG5_138703,2,6,6,0,0,0,2,0,33,14,3,7,0,1,0,30
OG5_138250,0,0,15,0,0,0,3,0,9,2,4,6,0,0,0,11
OG5_135967,3,35,19,0,1,1,1,59,63,2,3,1,1,1,0,80
OG5_128636,19,67,34,0,1,0,4,0,173,10,1,32,16,1,0,68
OG5_155635,0,7,0,0,0,0,0,4,1,0,0,0,0,0,0,0
OG5_128637,10,40,6,0,7,0,3,0,35,9,3,1,6,1,0,140
OG5_173934,0,0,1,0,0,0,0,13,9,0,0,1,0,0,0,11
OG5_128982,14,63,21,0,1,0,1,0,195,13,6,19,13,1,0,58
OG5_128983,12,29,24,0,2,62,2,196,79,1,5,4,14,2,0,175
OG5_146764,2,11,0,0,0,6,0,146,1,0,0,0,3,0,0,0
OG5_128984,12,78,19,0,3,0,6,0,152,1,4,29,1,1,0,109
OG5_146761,1,0,3,0,0,0,1,0,9,12,1,0,0,0,0,14
OG5_128633,16,47,12,0,1,10,1,31,53,0,0,6,15,1,0,10
OG5_128986,21,66,31,0,3,8,3,36,92,1,5,30,17,0,0,61
OG5_128631,27,78,36,0,3,1,6,9,153,18,8,21,18,2,0,141
OG5_178580,0,0,0,0,0,2,0,19,0,0,0,0,0,0,0,0
OG5_146820,0,7,0,0,0,0,0,67,0,0,0,0,0,0,0,0
OG5_158973,0,2,2,0,0,6,0,100,3,0,1,1,1,0,0,3
OG5_137053,5,2,1,0,1,0,0,0,13,0,1,3,2,0,0,8
OG5_134670,0,25,3,0,1,0,0,1,6,0,0,4,0,0,0,10
OG5_164910,0,0,0,0,0,0,0,35,0,0,0,0,1,0,0,0
OG5_134517,8,28,6,0,0,0,0,1,82,0,1,4,2,0,0,22
OG5_153386,4,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0
OG5_145035,2,0,1,0,0,0,0,1,2,12,0,0,0,0,0,0
OG5_168600,0,0,1,0,0,0,0,37,3,4,0,0,0,0,0,30
OG5_142849,0,0,0,0,0,0,3,0,2,2,1,0,0,0,0,2
OG5_137708,0,18,5,0,1,1,0,2,22,0,0,0,0,0,0,12
OG5_137709,0,4,0,0,0,8,0,139,0,0,0,0,0,0,0,0
OG5_137703,1,20,6,0,3,0,0,21,17,0,0,2,1,0,0,28
OG5_141245,2,17,5,0,1,0,0,1,25,2,4,0,0,0,0,6
OG5_154720,2,0,3,0,0,0,0,0,23,3,1,2,0,1,0,5
OG5_148411,0,4,0,0,1,0,0,0,1,12,3,0,0,0,0,0
OG5_156580,6,0,0,0,0,0,0,0,1,0,0,0,7,0,0,6
OG5_156582,14,0,0,0,0,0,0,6,1,0,0,0,7,0,0,0
OG5_146358,24,19,42,0,5,4,2,52,232,12,10,18,10,2,0,193
OG5_156587,14,0,22,0,0,0,2,0,10,0,1,0,6,2,0,42
OG5_156586,11,0,0,0,0,0,0,0,17,0,0,0,7,0,0,0
OG5_156589,2,0,3,0,0,0,0,95,2,0,0,1,13,0,0,0
OG5_146357,7,0,0,0,0,0,1,0,1,0,1,0,13,0,0,17
OG5_146351,2,7,8,0,0,0,0,33,55,1,2,2,1,0,0,31
OG5_134617,14,19,15,0,0,0,0,0,63,1,3,7,12,1,0,71
OG5_161984,0,0,0,0,0,1,0,0,3,0,0,6,0,0,0,0
OG5_157199,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1
OG5_130282,1,26,0,0,0,10,0,52,1,0,0,1,17,0,0,0
OG5_130283,37,38,40,0,3,0,3,8,188,7,11,21,18,2,0,163
OG5_130280,5,28,18,0,1,12,4,85,93,2,2,3,1,0,0,131
OG5_130281,33,43,30,0,1,3,0,190,84,5,3,7,18,1,0,71
OG5_130286,9,34,9,0,1,0,5,0,79,4,5,15,10,0,0,97
OG5_130287,14,20,7,0,3,1,3,421,79,0,1,9,6,2,0,20
OG5_130284,7,37,21,0,1,0,6,14,116,13,4,24,0,1,0,160
OG5_130285,14,56,15,0,10,0,0,61,150,0,2,12,14,0,0,147
OG5_137834,8,2,12,0,1,0,1,0,111,11,2,16,4,0,0,46
OG5_175526,1,0,8,0,0,0,0,1,71,0,1,7,0,1,0,6
OG5_130289,12,16,9,0,0,4,1,21,15,0,0,4,17,0,0,29
OG5_137832,6,5,16,0,0,0,0,0,140,0,1,20,2,0,0,15
OG5_136613,0,0,2,0,1,1,0,2,7,0,1,8,0,0,0,9
OG5_136610,4,14,2,0,1,0,0,0,15,0,3,1,1,0,0,32
OG5_136619,6,26,14,0,2,39,0,136,52,0,2,0,3,0,0,49
OG5_133069,19,27,16,0,5,0,3,0,131,0,5,12,3,1,0,124
OG5_133061,4,32,9,0,6,0,0,0,43,0,2,2,0,0,0,60
OG5_133060,7,12,13,0,1,0,0,0,16,0,2,0,9,0,0,6
OG5_133067,1,35,3,0,1,0,0,0,40,0,3,10,0,1,0,23
OG5_133066,16,39,21,0,1,6,3,164,105,0,3,12,4,2,0,104
OG5_133065,2,18,1,0,0,26,4,117,9,0,1,3,1,0,0,8
OG5_133064,9,21,14,0,2,0,0,0,52,0,0,2,1,0,0,5
OG5_144601,21,5,21,0,0,0,0,10,68,0,1,5,16,1,0,6
OG5_137652,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
OG5_141634,19,0,0,0,0,0,0,0,59,0,0,9,14,0,0,3
OG5_155580,0,0,0,0,0,70,0,33,0,0,0,0,1,0,0,0
OG5_145957,0,0,0,0,0,0,0,0,1,13,1,1,0,0,0,4
OG5_145955,23,1,35,0,1,0,0,0,161,12,2,6,3,2,0,139
OG5_146970,2,1,0,0,0,0,0,0,16,0,0,0,8,0,0,1
OG5_146973,4,2,12,0,1,0,3,0,37,1,3,2,10,1,0,53
OG5_146975,5,0,8,0,0,0,0,0,61,12,2,1,2,0,0,8
OG5_146974,9,3,24,0,2,0,2,0,90,3,4,3,13,0,0,39
OG5_146977,4,1,7,0,0,0,0,0,10,10,0,0,0,0,0,3
OG5_146976,26,15,33,0,2,0,3,12,107,4,9,10,5,1,0,56
OG5_126799,38,81,43,0,11,107,6,563,217,20,10,38,19,2,0,169
OG5_126798,6,38,10,0,5,2,1,42,67,3,2,8,13,0,0,27
OG5_133395,10,2,22,0,0,0,0,0,62,13,4,15,11,0,0,30
OG5_126796,32,82,40,0,4,77,6,461,261,20,9,39,19,2,0,180
OG5_126795,47,81,46,0,15,0,5,1,316,19,17,36,19,2,0,212
OG5_126794,38,77,43,0,5,76,5,519,280,18,11,36,18,2,0,198
OG5_126793,37,70,33,0,0,101,3,515,172,14,4,28,19,1,0,134
OG5_126792,41,75,48,0,18,0,4,15,351,16,14,38,18,2,0,207
OG5_126791,21,52,35,0,1,0,0,0,166,4,5,18,8,2,0,69
OG5_126790,0,1,1,0,0,0,0,0,6,1,0,0,0,0,0,2
OG5_137994,0,14,1,0,0,0,0,0,7,0,1,2,2,0,0,0
OG5_147005,0,0,7,0,1,0,0,0,18,12,0,0,2,0,0,10
OG5_131985,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG5_141894,1,17,6,0,1,0,0,0,1,0,1,6,0,1,0,0
OG5_155059,0,1,0,0,0,24,0,13,0,0,0,0,0,0,0,0
OG5_130901,0,3,0,0,2,0,0,0,5,1,0,0,0,0,0,0
OG5_161490,0,0,8,0,0,16,2,13,33,0,0,2,0,1,0,71
OG5_155854,0,10,0,0,0,0,0,36,0,0,0,0,0,0,0,0
OG5_161496,13,2,25,0,0,0,2,3,84,0,1,9,3,2,0,117
OG5_133349,0,11,0,0,0,0,0,13,0,0,0,0,0,0,0,0
OG5_132932,0,17,0,0,0,29,0,37,0,0,0,0,3,0,0,0
OG5_129905,37,49,33,0,2,29,3,113,178,3,5,16,17,2,0,120
OG5_130906,15,42,19,0,5,0,0,0,42,0,2,11,13,1,0,57
OG5_162600,0,2,1,0,0,1,0,87,0,0,0,0,1,0,0,1
OG5_132627,2,1,5,0,1,0,1,1,55,0,3,1,0,0,0,42
OG5_132622,9,23,23,0,3,0,0,0,127,0,6,5,3,0,0,168
OG5_132620,7,16,12,0,0,0,0,0,56,0,3,12,3,2,0,2
OG5_132621,12,22,13,0,1,0,0,0,62,15,4,9,0,2,0,3
OG5_155575,0,0,0,0,0,3,0,52,0,1,0,0,0,0,0,0
OG5_149938,1,10,0,0,0,0,0,0,99,0,1,5,0,0,0,84
OG5_129624,14,39,24,0,1,0,0,0,118,8,1,7,11,0,0,167
OG5_133938,9,27,22,0,2,0,0,0,39,0,1,5,3,1,0,75
OG5_152704,1,2,1,0,0,5,0,6,18,0,0,0,4,0,0,9
OG5_142695,0,1,0,0,0,10,0,24,0,0,0,0,1,0,0,0
OG5_133930,4,0,6,0,0,0,0,1,29,0,0,1,0,0,0,1
OG5_133933,14,23,22,0,1,0,1,4,102,1,5,5,7,1,0,105
OG5_131827,11,31,30,0,2,0,0,0,103,4,5,12,6,2,0,6
OG5_133937,1,7,0,0,1,2,0,166,25,10,0,0,1,0,0,5
OG5_153811,1,0,0,0,0,0,0,0,14,1,1,0,0,0,0,9
OG5_131826,0,30,6,0,2,0,3,0,90,1,4,4,0,0,0,107
OG5_156440,3,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0
OG5_131820,0,30,1,0,2,0,1,0,58,1,1,3,0,0,0,35
OG5_132931,3,9,0,0,0,0,1,1,5,0,0,0,4,0,0,8
OG5_142692,0,0,0,0,0,1,0,1,11,12,1,1,1,0,0,6
OG5_133335,0,28,0,0,0,0,1,21,2,0,0,1,13,0,0,13
OG5_156443,20,0,0,0,0,0,0,0,4,0,1,0,8,0,0,1
OG5_143655,0,12,0,0,0,0,0,0,1,0,0,0,1,0,0,2
OG5_179960,1,3,1,0,0,0,0,22,0,0,0,0,0,0,0,0
OG5_150413,27,0,20,0,0,0,0,0,28,0,0,1,14,1,0,1
OG5_131012,12,36,11,0,1,0,1,0,28,0,1,3,6,0,0,24
OG5_134361,1,2,12,0,0,0,0,0,99,3,3,5,0,0,0,23
OG5_146519,3,1,2,0,2,12,0,67,13,0,1,1,0,0,0,3
OG5_146518,12,10,26,0,2,0,2,1,165,3,7,10,9,1,0,126
OG5_134360,0,16,4,0,0,0,1,0,6,7,1,1,0,0,0,15
OG5_158986,0,2,0,0,0,65,0,213,2,0,0,0,0,0,0,1
OG5_158985,0,1,0,0,0,10,0,39,0,0,0,0,1,0,0,0
OG5_141230,0,4,4,0,0,0,0,127,11,0,0,2,0,0,0,0
OG5_146516,9,7,7,0,1,0,4,0,51,0,3,5,3,0,0,92
OG5_141235,0,18,8,0,0,0,0,0,68,0,1,3,5,0,0,13
OG5_141725,0,0,0,0,0,20,0,149,0,0,0,0,1,0,0,0
OG5_141724,0,1,0,0,0,1,0,218,0,0,0,1,1,0,0,0
OG5_141727,2,9,30,0,2,0,3,0,103,0,2,18,1,2,0,113
OG5_141726,1,0,9,0,0,0,0,0,34,12,1,5,0,0,0,4
OG5_141721,0,1,0,0,0,0,0,40,0,0,0,0,0,0,0,0
OG5_141720,0,1,0,0,0,9,1,39,0,0,0,0,0,0,0,1
OG5_141723,1,14,2,0,0,0,0,17,31,0,0,2,0,0,0,1
OG5_141729,1,1,11,0,0,0,0,0,23,12,1,7,0,1,0,23
OG5_151342,0,0,0,0,0,0,0,39,0,0,0,0,1,0,0,0
OG5_151343,3,4,8,0,1,0,0,2,118,0,2,21,0,0,0,32
OG5_130919,20,39,27,0,1,0,2,0,119,0,8,17,8,2,0,132
OG5_128985,26,48,14,0,4,44,3,171,200,9,9,17,16,1,0,94
OG5_130912,13,37,20,0,1,0,1,1,78,1,1,5,11,0,0,18
OG5_130913,6,36,23,0,3,0,0,0,48,0,1,7,0,1,0,113
OG5_130910,1,39,2,0,3,0,2,7,6,0,0,1,1,1,0,48
OG5_130916,1,27,23,0,2,0,6,0,164,16,3,23,0,0,0,171
OG5_130917,11,45,33,0,4,0,5,0,67,4,7,1,10,2,0,159
OG5_130915,31,0,26,0,0,0,0,376,72,0,2,3,13,1,0,14
OG5_129914,18,52,20,0,1,0,0,0,17,0,0,7,16,0,0,12
OG5_164765,1,1,1,0,0,9,0,83,5,0,0,0,2,0,0,2
OG5_129916,4,18,6,0,0,0,0,0,31,11,3,2,3,0,0,1
OG5_129917,0,1,8,0,0,0,0,243,110,0,1,6,1,1,0,2
OG5_129910,0,49,0,0,1,33,0,0,13,0,0,0,0,0,0,6
OG5_129911,1,41,9,0,2,0,1,4,126,1,1,7,4,1,0,61
OG5_129913,0,38,0,0,0,12,0,83,0,0,0,0,0,0,0,1
OG5_135397,7,20,9,0,2,0,1,1,46,0,2,1,2,0,0,49
OG5_135396,0,19,0,0,0,3,0,67,1,0,0,0,0,0,0,67
OG5_135395,28,27,28,0,1,0,0,0,99,0,2,11,17,0,0,98
OG5_135394,7,25,16,0,3,0,3,0,79,2,8,3,1,2,0,106
OG5_135393,11,32,18,0,1,0,0,0,52,1,0,8,0,1,0,16
OG5_129919,0,1,1,0,0,0,3,7,36,2,1,2,0,0,0,16
OG5_135391,0,3,0,0,0,39,0,188,2,0,0,2,0,0,0,3
OG5_165494,0,1,14,0,0,0,0,0,58,0,1,2,0,0,0,0
OG5_153277,9,0,9,0,0,0,0,53,21,0,1,0,15,0,0,0
OG5_134376,12,25,14,0,2,0,0,0,54,0,0,6,4,0,0,1
OG5_134377,5,0,30,0,0,0,1,0,79,14,4,24,4,2,0,98
OG5_134375,0,15,1,0,2,0,0,4,15,2,0,1,0,0,0,9
OG5_134379,10,18,25,0,3,2,1,21,68,0,3,1,10,1,0,109
OG5_139421,6,9,10,0,0,0,0,23,62,1,0,1,9,0,0,57
OG5_128354,27,68,37,0,2,0,6,0,187,14,10,32,17,2,0,123
OG5_128357,32,75,42,0,5,0,6,0,223,15,11,37,16,2,0,133
OG5_128356,17,38,40,0,7,0,5,1,74,3,15,16,11,2,0,109
OG5_128351,20,76,13,0,6,0,2,0,197,1,3,32,11,0,0,78
OG5_128353,34,71,40,0,6,0,6,0,248,15,8,30,18,2,0,185
OG5_139394,15,2,29,0,2,0,1,0,90,13,6,3,9,1,0,98
OG5_139428,6,18,12,0,0,0,0,0,41,0,0,0,6,0,0,35
OG5_160472,0,1,0,0,0,6,0,73,0,0,0,0,2,0,0,0
OG5_160473,0,0,1,0,0,0,0,27,1,0,0,0,1,0,0,1
OG5_160474,0,0,1,0,0,0,0,159,7,0,0,3,1,0,0,1
OG5_128358,4,36,5,0,4,40,2,351,75,0,0,9,10,1,0,53
OG5_160476,0,0,0,0,0,0,0,43,0,0,0,0,1,0,0,0
OG5_130707,15,43,15,0,3,0,5,0,51,1,2,4,10,2,0,65
OG5_130706,1,40,14,0,4,1,4,0,60,1,8,7,0,2,0,71
OG5_130705,1,38,8,0,3,0,4,0,21,1,2,0,0,1,0,139
OG5_130704,16,33,38,0,1,0,0,0,232,20,11,18,6,2,0,26
OG5_130875,15,36,36,0,4,0,0,3,141,1,3,10,1,0,0,98
OG5_130702,9,34,2,0,6,0,0,0,13,0,1,0,12,0,0,10
OG5_130701,28,48,37,0,7,7,3,94,223,2,4,17,15,2,0,173
OG5_130700,14,55,15,0,1,0,2,0,48,1,3,10,12,1,0,55
OG5_130879,0,45,1,0,2,0,6,0,10,0,0,0,0,0,0,153
OG5_130878,10,31,36,0,5,0,3,0,213,2,3,32,10,2,0,43
OG5_163262,0,2,0,0,0,0,0,28,0,0,0,0,0,0,0,0
OG5_163264,0,0,0,0,0,40,0,59,2,0,0,0,1,0,0,1
OG5_163265,0,0,0,0,0,40,0,29,0,0,0,0,1,0,0,0
OG5_130709,5,0,26,0,0,0,0,425,65,0,1,18,17,1,0,8
OG5_130708,17,55,9,0,1,0,0,0,28,0,3,4,14,0,0,12
OG5_135570,14,1,20,0,0,9,3,56,112,14,6,5,2,2,0,77
OG5_135576,13,9,21,0,1,0,3,19,90,3,5,26,15,2,0,64
OG5_135574,23,43,38,0,12,0,1,5,229,7,11,10,2,1,0,197
OG5_135579,2,36,11,0,3,0,1,0,45,1,3,3,1,0,0,34
OG5_129195,3,66,37,0,7,0,1,4,61,11,6,10,0,2,0,144
OG5_137079,7,0,0,0,0,20,0,0,13,0,0,0,13,0,0,1
OG5_131476,2,50,4,0,0,0,0,33,42,0,3,6,1,1,0,14
OG5_131477,1,35,0,0,4,0,0,0,3,0,0,0,7,0,0,1
OG5_131474,0,23,0,0,0,0,0,0,31,0,0,8,0,0,0,8
OG5_131475,10,29,20,0,5,0,3,0,98,3,7,2,0,1,0,110
OG5_134112,3,24,6,0,5,0,1,0,20,1,1,0,0,0,0,18
OG5_134113,2,29,1,0,1,0,0,0,15,0,0,0,2,0,0,12
OG5_131470,9,28,22,0,0,0,0,0,46,2,4,4,7,1,0,37
OG5_127261,44,80,49,0,17,0,6,0,355,18,23,35,19,2,0,218
OG5_146426,0,2,0,0,0,0,0,0,4,11,1,0,0,0,0,2
OG5_132956,3,0,1,0,0,0,0,0,4,0,0,0,8,0,0,2
OG5_131478,0,31,2,0,0,0,3,0,2,0,0,0,0,2,0,48
OG5_131479,19,38,33,0,1,1,2,7,155,0,2,13,8,1,0,42
OG5_127967,5,18,1,0,0,5,2,127,20,0,1,2,14,0,0,105
OG5_127966,34,52,30,0,3,1,3,126,111,13,9,10,19,2,0,172
OG5_127965,2,0,17,0,1,2,0,17,55,1,3,1,0,0,0,18
OG5_160514,0,0,0,0,0,1,0,13,0,0,0,0,1,0,0,0
OG5_127963,29,78,41,0,7,0,6,0,233,19,14,26,16,1,0,190
OG5_127962,30,74,34,0,4,0,6,74,212,16,8,36,18,2,0,175
OG5_127961,12,66,34,0,6,54,3,508,133,0,2,16,19,2,0,147
OG5_127960,23,81,31,0,3,1,6,0,169,19,7,35,19,1,0,77
OG5_132950,18,0,24,0,0,0,1,2,80,2,4,3,10,0,0,147
OG5_139648,0,21,6,0,0,0,3,0,3,1,3,0,0,1,0,39
OG5_127969,27,78,36,0,4,0,6,0,155,17,8,34,19,2,0,89
OG5_127968,10,7,7,0,1,0,0,0,161,0,4,2,3,0,0,136
OG5_132953,3,28,5,0,1,0,3,0,4,1,4,1,10,1,0,29
OG5_144322,0,0,1,0,0,0,0,0,0,10,0,0,1,0,0,2
