,ee_bb,am_ib,ba_aq,ba_ar,am_ar,ba_fu,ex_fb,ba_is,am_is,ee_ib,ba_el,ex_ob,ba_ac,ba_ad,am_ab,ex_ox,am_my,am_mb,za_ba,ba_me,op_me,sr_st,ee_ce,ba_di,ba_cy,sr_ap,op_is,ee_cb,ex_ja,ex_jb,za_al,ba_df,ba_de,am_uk,ex_fo,za_as,op_ib,sr_rh,sr_ab,ee_cr,op_mb,am_ub,pl_gl,sr_rb,ba_pl,ee_hb,ex_eb,ee_ha,ba_pg,za_eu,ba_pd,za_ep,ba_pb,ba_pa,ex_eu,ba_ca,za_eh,ba_le,ee_br,za_ea,za_eb,za_ec,ba_cr,ba_cp,ex_is,ba_cv,ee_ub,ba_ts,ba_ge,ee_uk,ex_ma,ex_mb,ex_ib,ba_th,sr_di,ba_ch,ba_cn,ex_pb,ba_te,am_va,za_em,am_vb,ba_cd,sr_db,ba_fe,ba_sp,pl_gb,ex_pa,op_cb,ba_sy,op_ch,ee_ab,za_ey,ba_fn,am_db,sr_ch,sr_ci,ee_is,za_th,sr_cb,ba_fc,za_et,ba_ba,ex_he,ee_ap,ex_hb,pl_gr,ba_bi,ba_ft,ba_fb,am_di,sr_pe,ba_nt,am_tb,za_cr,op_fu,am_th,ba_bc,am_tu,op_nu,pl_rh,sr_pb,sr_sb,sr_ci_s,ba_ni,op_fb,pl_rb,op_ic,
OG5_127013,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,1,13,0,0,0,20,81,4,0,0,9,0,0,4,0,0,0,0,1,1,0,0,70,0,15,0,0,5,0,0,0,0,16,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,33,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,59,3,0,0,0,0,0,3,6,0,39,0,0,0,29,3,0,0,0,17,1,0,136,0,15,0,0,51,0,0,0,3,
OG5_127012,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,1,14,0,0,0,22,63,3,0,0,6,0,0,5,0,0,0,0,1,1,0,0,71,0,15,0,0,5,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,30,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,109,3,0,0,0,0,0,2,5,0,33,0,0,0,27,3,0,0,0,18,1,0,141,0,10,0,0,45,0,0,0,3,
OG5_127011,2,3,11,1,6,9,0,0,12,2,4,1,32,13,4,0,14,5,0,0,23,81,4,2,94,6,0,3,2,2,1,4,9,1,0,4,0,67,1,13,5,0,5,23,18,0,1,16,31,2,33,3,19,35,9,6,26,2,0,2,4,4,2,3,0,14,0,4,3,0,1,0,0,9,31,18,0,1,1,2,19,0,5,16,1,13,3,1,0,8,0,3,1,1,10,1,102,4,3,87,13,3,29,3,5,0,35,2,2,13,30,3,1,84,11,17,1,18,145,0,17,0,7,51,3,0,0,3,
OG5_132843,1,2,0,1,0,2,0,0,1,2,0,0,16,10,0,0,1,10,0,0,2,33,1,0,77,0,0,3,0,0,0,2,4,1,0,1,0,7,1,5,1,1,0,14,17,3,0,11,12,0,9,0,8,15,0,7,9,2,0,1,1,0,0,0,0,14,0,1,3,0,1,0,0,3,22,9,0,0,0,0,0,0,1,6,1,5,1,0,0,1,0,4,0,0,10,0,3,0,1,37,4,2,15,1,0,0,2,1,1,8,8,0,0,128,1,8,0,2,102,0,0,0,10,4,1,0,0,2,
OG5_127549,0,1,0,0,6,0,0,0,9,0,0,0,0,0,0,1,10,0,1,0,20,74,4,0,0,6,0,0,3,0,1,0,0,1,1,4,0,57,0,15,0,0,5,0,0,0,0,16,0,2,0,3,0,0,9,0,25,0,3,2,4,4,0,0,0,0,0,0,0,0,2,0,0,0,34,0,0,0,0,2,20,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,93,5,2,3,0,3,0,4,6,0,34,0,0,0,28,3,0,0,16,12,1,0,113,0,11,0,0,48,0,0,0,3,
OG5_127548,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,1,17,0,0,0,25,38,4,0,0,1,0,0,5,0,0,0,0,1,1,0,0,64,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,68,3,0,0,0,0,0,5,4,0,13,0,0,0,20,3,0,0,0,0,0,0,149,0,0,0,0,25,0,0,0,3,
OG5_151330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
OG5_170967,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,5,9,0,0,0,3,0,4,0,8,11,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
OG5_127019,2,7,1,1,1,6,0,0,9,2,1,0,30,12,5,0,13,7,1,0,24,83,4,0,90,6,0,7,1,2,0,1,2,1,1,5,0,71,2,15,14,1,5,37,16,3,0,16,29,0,26,0,19,30,8,0,26,2,0,0,1,0,2,2,0,20,1,0,3,1,1,2,0,2,35,4,0,0,1,2,18,0,6,23,0,11,19,0,0,3,0,2,0,0,15,1,105,3,3,78,4,0,20,3,3,1,37,2,0,8,28,3,1,88,0,15,1,12,153,0,17,0,29,50,2,0,11,3,
OG5_127018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
OG5_136044,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,16,73,3,0,24,2,0,1,2,0,0,0,0,1,0,0,0,67,0,14,0,0,2,2,0,0,0,11,0,0,4,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,36,1,0,0,0,2,0,0,0,6,0,1,0,1,0,0,1,0,0,0,3,1,102,4,0,4,0,0,0,1,4,0,16,0,0,0,26,1,0,3,0,7,1,0,144,0,12,0,3,53,0,0,0,2,
OG5_159009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
OG5_136043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0,0,0,0,
OG5_156764,1,1,0,0,0,0,0,0,0,0,4,0,25,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,8,7,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,17,0,0,5,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
OG5_132847,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,7,1,0,0,14,34,1,0,2,2,0,0,3,0,0,0,0,0,0,0,0,27,0,9,1,0,4,10,0,0,0,5,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,32,4,0,3,0,0,0,3,2,1,14,0,0,0,2,1,0,1,0,6,1,0,48,0,1,0,4,37,0,0,0,1,
OG5_144729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
OG5_133678,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,1,5,0,0,0,15,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,1,0,0,0,1,0,1,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,23,3,0,0,0,0,0,1,3,0,5,0,0,0,14,0,0,3,0,0,1,0,109,0,2,0,1,8,0,0,0,2,
OG5_133679,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,4,0,0,0,2,9,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,29,0,11,0,0,0,3,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,2,0,0,0,0,2,0,2,0,0,0,4,1,0,3,0,6,0,0,24,0,4,0,1,17,0,0,1,1,
OG5_133676,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,15,11,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,5,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,1,
OG5_133677,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,12,0,0,0,17,30,4,0,0,3,0,1,1,0,0,0,0,1,0,0,0,40,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,22,4,0,0,0,0,0,1,2,0,3,0,0,0,20,2,0,0,0,0,0,0,88,0,0,0,0,45,0,0,0,2,
OG5_133675,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,21,13,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,56,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,10,0,0,18,0,16,0,1,17,0,0,0,3,
OG5_144724,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,1,1,0,0,0,0,
OG5_144725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,
OG5_132594,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,55,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,5,0,14,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,0,1,0,26,0,0,0,1,0,0,0,0,8,0,0,5,0,5,0,0,2,0,0,1,2,
OG5_132595,1,0,0,1,0,3,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,8,1,2,2,0,1,0,0,0,1,0,2,3,0,0,0,0,0,16,0,0,0,0,0,1,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,2,0,0,7,5,0,1,0,0,0,0,0,0,6,0,0,0,7,0,14,0,0,93,0,0,0,1,0,0,0,0,3,
OG5_132391,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,20,52,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,10,0,0,2,1,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,2,2,0,6,0,0,0,14,0,0,1,0,1,1,0,40,0,5,0,1,2,0,0,0,1,
OG5_172679,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,1,33,1,0,21,0,0,2,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,4,13,2,1,7,2,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,25,0,0,0,0,0,0,0,0,14,0,3,0,0,0,1,1,0,0,0,0,1,0,1,0,4,1,0,0,0,0,0,8,0,0,0,2,0,0,5,0,0,0,0,4,0,0,0,2,2,0,0,0,1,
OG5_132848,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,26,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,15,0,0,5,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,3,0,0,0,0,0,1,4,0,22,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,37,0,0,0,0,
OG5_137900,2,2,0,0,0,1,0,0,7,1,0,0,1,1,0,0,7,1,0,0,9,44,3,0,1,0,0,0,2,1,0,0,0,1,0,0,0,50,0,2,0,0,0,5,0,1,0,12,0,0,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,28,3,0,0,0,1,1,0,1,3,0,0,4,0,0,0,1,0,0,1,0,1,3,4,0,8,1,0,3,3,2,0,28,0,0,2,15,0,0,5,0,0,0,0,115,0,0,0,1,3,0,0,0,2,
OG5_132597,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,9,41,1,0,0,2,0,0,2,0,0,0,0,1,0,0,0,14,0,8,0,0,3,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,3,0,14,0,0,0,14,0,0,0,0,3,0,0,25,0,7,0,0,2,0,0,0,2,
OG5_142286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
OG5_176778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,
OG5_127624,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,1,13,0,0,0,24,69,4,0,0,10,0,1,2,0,0,0,0,1,0,0,0,70,0,15,0,0,5,1,0,1,0,16,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,33,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,70,3,0,1,0,0,0,1,6,0,34,0,0,0,22,3,0,2,0,11,0,0,151,0,17,0,2,48,0,0,0,3,
OG5_137558,0,2,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,0,1,40,1,0,96,0,0,3,0,0,0,1,6,0,0,0,1,25,0,8,1,0,0,34,7,4,2,4,8,0,9,0,3,11,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,5,2,0,0,0,0,3,0,0,22,0,1,20,0,0,0,0,2,0,0,5,1,0,0,0,21,2,0,8,0,0,0,4,0,0,0,1,0,1,23,0,0,0,15,0,0,2,0,15,0,1,0,10,0,
OG5_132591,0,1,0,1,0,0,0,0,1,1,0,0,7,5,0,0,8,3,0,0,0,1,0,0,1,1,0,1,1,2,0,0,1,0,0,0,0,52,0,0,0,0,0,6,6,0,0,1,15,0,4,3,5,8,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,31,4,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,1,1,43,0,0,13,0,0,1,0,0,1,6,2,0,1,1,2,1,15,11,4,0,0,20,0,0,0,0,40,0,0,0,0,
OG5_130277,2,0,10,1,0,0,0,0,0,2,0,0,9,15,2,0,1,3,2,0,1,0,0,0,90,0,0,2,0,0,0,4,9,0,0,7,0,3,0,1,1,0,0,10,17,0,0,0,22,2,28,3,14,15,0,0,10,1,0,2,4,4,1,1,0,7,0,5,3,0,0,0,0,1,0,2,0,0,0,0,20,0,3,0,0,7,1,0,0,0,0,0,1,0,4,0,0,0,2,33,5,3,7,0,0,0,0,0,1,4,0,0,1,19,18,0,0,0,1,0,0,0,5,0,1,0,0,0,
OG5_137903,1,1,0,0,0,0,0,0,2,1,0,0,22,0,0,0,1,1,0,0,8,25,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,13,1,3,0,0,0,18,0,1,0,6,5,0,6,0,6,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,1,2,0,0,3,0,15,3,0,41,1,0,0,0,3,0,1,0,0,2,8,0,0,38,0,0,0,0,26,0,0,0,8,5,0,0,0,3,
OG5_135634,1,3,0,0,6,0,0,0,11,1,0,0,0,1,2,1,16,4,0,0,10,34,3,0,0,7,0,7,0,0,0,0,0,1,0,0,1,22,0,9,3,0,4,6,0,1,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,31,0,0,0,0,2,0,1,0,7,0,0,6,0,0,0,0,3,0,0,8,1,15,2,0,2,0,0,0,2,4,0,13,0,0,0,30,2,0,17,0,2,1,0,139,0,4,0,5,10,0,0,1,2,
OG5_132592,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,12,0,0,0,0,60,4,0,0,1,0,1,2,0,0,0,0,1,0,0,0,28,0,11,0,0,4,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,3,3,0,25,0,0,0,15,3,0,0,0,9,1,0,62,0,13,0,0,0,0,0,0,1,
OG5_135636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
OG5_137800,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,3,9,0,0,0,0,
OG5_135638,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,41,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,1,0,0,0,0,1,0,8,0,0,0,1,3,0,0,0,0,0,0,9,0,1,0,0,48,0,0,0,0,
OG5_137904,1,0,0,0,0,0,0,0,1,0,0,0,8,1,1,0,0,1,0,0,4,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,4,0,0,0,9,1,0,3,0,2,15,1,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,0,0,0,1,0,0,1,3,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,1,0,0,1,4,2,0,13,0,0,0,0,1,0,0,0,2,2,0,0,0,0,
OG5_138854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,
OG5_130625,0,0,0,0,1,0,0,0,8,0,0,0,0,0,1,0,13,0,0,0,16,47,4,0,0,4,0,1,0,0,0,0,0,1,0,0,0,23,0,13,0,0,4,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,10,0,0,0,0,0,0,2,1,0,17,0,0,0,22,3,0,0,0,7,1,9,94,0,5,0,1,2,0,0,0,2,
OG5_133492,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,17,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,8,0,0,0,1,1,0,0,0,1,
OG5_133493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,15,2,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,28,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,1,
OG5_144463,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,8,0,2,0,0,0,0,0,0,0,3,0,0,0,4,0,2,0,4,0,0,0,2,0,0,0,3,0,2,2,0,0,0,1,1,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,8,8,1,0,0,0,0,3,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,2,0,0,1,1,3,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
OG5_130274,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,22,43,4,0,0,5,0,0,1,0,0,0,0,0,0,0,0,44,0,14,0,0,5,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,31,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,4,0,0,0,0,0,1,2,0,21,0,0,0,25,2,0,0,0,11,1,0,68,0,1,0,0,29,0,0,0,3,
OG5_144465,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,5,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,3,1,0,0,0,0,1,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
