,Ba,EE,Sr,Op,Am,Za,Pl,Ex
OG5_131555,3,1,9,0,4,0,0,0
OG5_131554,0,0,0,0,4,0,0,0
OG5_131557,175,2,55,0,47,15,4,2
OG5_134076,133,2,45,2,31,2,2,2
OG5_171861,25,4,26,0,12,1,0,1
OG5_134073,241,2,34,0,16,42,0,0
OG5_171862,13,0,4,0,3,3,0,0
OG5_171869,50,0,14,0,6,0,0,0
OG5_147505,22,0,10,0,3,0,0,0
OG5_147503,0,1,0,0,2,0,0,0
OG5_140870,0,0,0,0,0,0,0,1
OG5_140876,0,0,0,0,1,0,0,0
OG5_147516,39,2,28,0,4,0,0,0
OG5_127898,25,0,1,0,0,8,0,0
OG5_147201,0,0,1,0,0,0,0,0
OG5_144977,94,2,1,0,0,0,4,0
OG5_144976,94,2,10,0,1,0,22,1
OG5_144972,98,3,12,0,1,0,8,0
OG5_144971,1,0,4,0,2,0,0,0
OG5_155415,0,0,3,0,0,0,0,0
OG5_163977,17,0,7,0,4,0,0,0
OG5_152370,0,0,1,0,3,0,3,0
OG5_144978,0,0,1,0,0,0,0,0
OG5_137780,35,0,7,0,4,0,1,0
OG5_162856,83,6,32,0,31,0,0,1
OG5_169370,24,0,19,0,57,2,2,0
OG5_169372,21,3,12,0,13,0,0,0
OG5_150469,39,3,52,0,21,0,0,0
OG5_177080,114,1,7,0,28,1,0,0
OG5_157639,154,5,51,1,30,2,12,2
OG5_145628,0,0,0,0,1,0,0,1
OG5_141316,29,0,2,0,1,11,0,0
OG5_150466,53,2,40,0,22,0,0,0
OG5_134789,0,3,12,0,5,0,0,0
OG5_134788,0,0,4,0,1,0,2,0
OG5_141310,56,1,29,1,13,3,0,0
OG5_134780,1,0,1,0,0,2,0,0
OG5_134787,0,0,1,0,0,0,0,0
OG5_134786,0,1,0,0,1,0,0,0
OG5_134785,163,9,71,0,33,36,3,0
OG5_134784,102,0,36,3,31,13,2,2
OG5_130208,81,11,70,2,42,58,7,2
OG5_130209,371,5,72,0,52,70,9,0
OG5_130202,409,6,86,1,112,68,21,1
OG5_130203,380,9,71,3,39,32,29,2
OG5_130200,367,12,98,0,77,79,12,3
OG5_130201,133,6,57,1,114,4,5,4
OG5_130206,463,17,135,0,84,6,8,5
OG5_130207,437,5,87,0,49,77,22,0
OG5_130204,199,4,92,1,42,1,3,2
OG5_130205,438,10,120,1,102,85,18,4
OG5_161504,8,1,9,0,1,0,0,0
OG5_136785,0,0,3,0,1,0,0,0
OG5_143376,179,4,42,1,24,7,0,0
OG5_136783,0,0,1,0,1,0,0,0
OG5_171049,68,2,44,0,30,0,1,0
OG5_145300,0,1,2,0,4,0,0,0
OG5_146829,0,0,0,0,0,0,2,0
OG5_146820,64,2,27,3,19,0,1,0
OG5_146827,10,20,139,2,96,5,8,5
OG5_146825,44,13,46,0,63,8,4,2
OG5_141832,2,1,13,0,4,0,2,0
OG5_131569,15,0,17,1,12,0,0,0
OG5_133394,149,6,77,3,114,13,6,1
OG5_136125,73,5,57,0,25,1,1,0
OG5_136124,0,0,1,0,0,0,0,0
OG5_136127,9,2,7,0,4,0,0,0
OG5_136126,5,3,9,0,5,0,2,0
OG5_164844,88,2,20,0,22,0,0,0
OG5_164841,64,0,20,0,14,0,5,1
OG5_164842,64,2,67,1,30,0,0,0
OG5_133572,260,5,52,2,30,1,7,3
OG5_133575,464,2,83,0,54,8,4,2
OG5_133574,88,2,63,0,28,0,0,0
OG5_133576,14,16,59,0,27,0,6,4
OG5_133579,0,0,0,0,0,0,1,0
OG5_127260,43,3,36,0,57,1,4,1
OG5_132955,70,20,130,0,130,3,26,0
OG5_127263,1,0,2,0,1,0,0,0
OG5_127264,215,20,113,0,75,13,25,3
OG5_127265,92,5,80,0,38,2,1,1
OG5_132952,299,10,110,1,44,23,6,1
OG5_127267,313,18,147,5,101,13,6,10
OG5_127268,545,25,155,0,103,0,27,3
OG5_127269,0,1,3,0,0,19,2,0
OG5_163620,1,3,23,0,23,1,2,0
OG5_141325,57,3,27,0,20,1,1,1
OG5_164909,21,0,12,0,8,0,0,0
OG5_156991,20,0,0,0,2,0,0,0
OG5_132663,1,0,2,0,2,0,3,0
OG5_133315,342,5,72,0,48,0,1,0
OG5_133314,329,8,80,0,46,0,3,1
OG5_142568,0,1,0,0,3,0,0,0
OG5_133310,2,0,1,0,2,0,0,0
OG5_133313,268,3,78,0,47,57,2,1
OG5_142563,38,2,27,0,8,9,2,1
OG5_147081,0,4,1,0,3,0,1,0
OG5_142566,3,0,3,0,1,0,0,0
OG5_147085,0,0,0,0,1,0,0,0
OG5_145022,0,0,1,0,0,0,0,0
OG5_140503,97,4,61,0,73,1,2,1
OG5_140500,22,5,14,0,3,0,12,0
OG5_140501,55,1,7,0,7,0,30,2
OG5_145026,37,1,2,0,1,0,16,1
OG5_140059,116,1,25,0,8,0,15,1
OG5_140055,158,0,8,0,9,5,1,0
OG5_140508,16,0,20,0,1,0,1,0
OG5_145029,0,1,8,0,11,0,2,1
OG5_140051,0,7,66,0,35,0,3,0
OG5_149620,23,4,15,0,9,3,1,0
OG5_144213,98,5,13,0,22,1,16,1
OG5_150264,0,2,6,0,1,0,0,0
OG5_150262,0,1,2,0,0,0,0,0
OG5_144214,0,1,2,0,3,0,0,1
OG5_149628,153,8,71,0,21,5,5,2
OG5_149629,155,1,39,0,19,0,0,0
OG5_144218,3,0,2,0,1,0,1,0
OG5_150268,0,0,1,0,0,0,6,0
OG5_141455,0,0,0,0,1,0,0,0
OG5_141454,49,0,18,0,50,1,0,0
OG5_128715,182,5,56,2,44,59,10,2
OG5_128714,404,8,123,3,91,87,8,2
OG5_128717,193,6,124,0,76,32,7,0
OG5_128716,365,8,104,2,81,77,2,1
OG5_128711,311,5,97,1,75,23,5,2
OG5_128710,0,0,0,0,0,0,2,0
OG5_128713,426,13,107,2,70,39,20,8
OG5_128712,358,9,134,1,95,1,1,2
OG5_129442,0,3,12,0,7,0,0,1
OG5_129443,0,0,1,0,9,0,0,0
OG5_155947,47,8,64,0,30,0,6,1
OG5_129446,19,1,19,0,11,0,0,0
OG5_129999,0,0,8,0,8,0,1,0
OG5_129444,0,0,0,0,0,0,1,0
OG5_129995,0,11,50,1,0,0,8,0
OG5_129996,0,4,8,0,12,0,3,0
OG5_129449,0,0,12,0,6,1,0,0
OG5_129990,0,0,1,0,0,0,0,0
OG5_129991,0,0,1,0,1,0,2,0
OG5_159855,11,2,34,0,15,1,0,0
OG5_150126,42,1,11,0,8,1,0,0
OG5_150121,0,0,0,0,2,0,0,0
OG5_150120,0,1,0,0,0,0,0,0
OG5_145614,0,0,1,0,0,0,0,0
OG5_165507,1,0,0,0,1,0,0,0
OG5_131036,264,6,70,0,35,51,20,4
OG5_131037,455,3,52,0,42,0,7,2
OG5_131032,3,1,1,0,0,0,0,0
OG5_158450,0,0,9,0,9,0,0,0
OG5_141328,0,0,2,0,0,1,0,0
OG5_131031,88,4,68,0,45,4,1,1
OG5_128823,0,0,0,0,0,0,1,0
OG5_128821,14,8,29,1,27,0,3,2
OG5_128820,0,1,0,0,0,0,0,0
OG5_128827,18,3,24,0,38,1,0,2
OG5_128826,0,0,0,0,2,1,0,0
OG5_128825,16,0,2,0,0,0,0,0
OG5_168903,2,0,5,0,1,0,0,0
OG5_132042,0,0,0,0,1,0,0,0
OG5_132043,80,2,44,1,114,0,8,4
OG5_132040,0,0,0,1,0,0,0,0
OG5_128828,1,1,19,0,24,0,1,2
OG5_139200,0,0,1,0,0,0,1,1
OG5_132045,41,10,82,1,84,10,6,3
OG5_129666,106,13,71,1,97,6,9,5
OG5_138553,6,0,1,0,5,16,0,0
OG5_129196,2,6,39,1,18,0,1,1
OG5_138551,147,4,82,2,52,9,1,1
OG5_138556,308,4,48,2,25,0,1,0
OG5_138557,104,4,35,0,27,20,0,1
OG5_138554,55,2,17,0,4,11,0,0
OG5_129661,0,0,1,0,1,0,0,0
OG5_138558,69,0,25,0,44,17,4,3
OG5_129198,263,4,56,0,37,9,5,5
OG5_129199,0,1,0,0,0,0,0,0
OG5_129669,0,0,0,0,1,0,0,0
OG5_150699,0,0,1,0,0,0,0,0
OG5_131780,110,6,30,1,35,0,6,1
OG5_131781,33,1,23,0,13,0,3,1
OG5_131782,231,5,34,0,8,48,13,1
OG5_146590,3,0,1,0,1,0,0,0
OG5_131785,0,0,2,0,3,1,0,0
OG5_131786,11,0,1,0,0,18,0,0
OG5_131787,72,1,13,0,15,5,0,0
OG5_131788,107,3,53,1,22,6,3,1
OG5_146599,137,1,18,1,6,28,1,0
OG5_171109,22,0,1,0,0,0,0,0
OG5_152782,3,2,37,0,17,0,1,3
OG5_146660,6,3,23,0,3,0,2,0
OG5_165245,0,0,0,0,3,0,0,1
OG5_165937,150,1,28,0,13,0,0,0
OG5_130014,274,6,57,0,29,38,1,0
OG5_126869,0,0,5,0,0,0,0,0
OG5_130011,75,26,144,2,120,0,12,4
OG5_130789,0,0,0,0,1,0,0,0
OG5_130788,0,0,1,0,0,0,0,0
OG5_130787,0,0,0,0,0,0,1,0
OG5_130783,0,0,1,0,1,0,0,0
OG5_165939,21,0,4,0,1,0,0,2
OG5_168768,13,0,8,0,2,0,0,0
OG5_168769,29,0,12,0,7,0,0,0
OG5_153105,99,1,15,0,15,3,3,1
OG5_134449,0,0,0,0,2,0,0,0
OG5_168760,1,0,2,0,0,0,1,0
OG5_168761,80,0,8,0,3,0,2,0
OG5_134446,4,3,16,0,27,0,0,0
OG5_168763,105,5,48,0,28,8,3,0
OG5_134442,5,17,35,2,27,0,1,3
OG5_168767,1,0,2,0,0,0,0,1
OG5_163367,4,0,3,0,19,0,0,0
OG5_137067,0,0,3,0,3,0,0,0
OG5_130562,0,0,2,0,0,0,0,0
OG5_137064,0,0,1,0,1,0,0,0
OG5_130566,6,0,6,0,1,0,2,0
OG5_137061,19,7,59,0,30,1,6,5
OG5_137060,4,3,11,0,16,0,0,0
OG5_130569,0,0,2,0,0,0,0,0
OG5_137068,130,1,7,0,3,0,13,1
OG5_136336,47,6,58,0,21,2,5,0
OG5_136330,0,0,0,0,1,0,0,0
OG5_136331,9,0,7,0,0,6,0,0
OG5_176213,4,1,4,0,4,0,0,0
OG5_172902,9,0,17,0,2,0,0,0
OG5_139830,1,0,1,0,0,0,0,1
OG5_139831,11,2,17,0,4,0,3,0
OG5_147318,7,1,8,0,5,0,4,0
OG5_147313,93,1,3,0,0,0,24,1
OG5_147316,0,0,0,0,0,0,1,0
OG5_178518,30,0,32,0,15,0,0,0
OG5_147314,84,1,9,0,0,0,20,0
OG5_147315,97,6,33,0,2,0,28,0
OG5_131753,90,0,9,0,7,65,0,0
OG5_134503,38,4,29,0,76,0,2,1
OG5_133140,278,4,75,2,64,8,0,0
OG5_128811,97,8,39,1,133,3,0,3
OG5_133142,0,2,0,0,0,0,0,0
OG5_134502,235,6,119,0,93,0,2,0
OG5_133146,0,0,1,0,1,1,0,1
OG5_133149,174,2,39,0,32,5,6,1
OG5_131756,489,6,99,0,64,56,1,2
OG5_155625,67,2,12,0,9,5,0,1
OG5_133243,0,4,11,0,25,0,4,0
OG5_147273,0,0,1,0,0,0,2,0
OG5_147272,1,1,1,0,1,0,3,0
OG5_142355,3,0,4,0,9,0,1,0
OG5_147274,47,1,12,0,1,0,29,0
OG5_147277,11,3,40,0,5,1,28,0
OG5_142358,44,2,10,0,4,4,1,0
OG5_134506,316,8,79,0,42,44,0,1
OG5_155629,73,2,18,0,9,8,1,0
OG5_133713,0,0,1,0,1,0,0,0
OG5_138365,0,0,0,0,0,0,1,0
OG5_145811,6,3,38,1,91,0,0,2
OG5_133247,30,1,16,0,3,0,0,0
OG5_161978,3,0,1,0,0,0,0,0
OG5_133714,0,0,1,0,0,0,0,0
OG5_150908,4,1,18,0,6,0,0,0
OG5_142688,78,2,49,0,38,0,1,3
OG5_135856,0,0,1,0,0,0,0,0
OG5_131810,35,6,71,1,112,0,0,0
OG5_142681,79,4,48,0,28,1,3,0
OG5_135857,95,2,79,0,59,7,0,0
OG5_131814,7,0,14,1,4,1,1,0
OG5_131815,401,7,96,0,67,65,1,2
OG5_138567,0,0,0,0,0,35,0,0
OG5_126678,513,12,180,0,118,93,14,4
OG5_126679,508,11,134,0,83,87,2,2
OG5_179273,1,0,1,0,1,0,0,0
OG5_179276,7,0,3,0,4,0,1,0
OG5_126671,514,13,153,2,100,58,10,3
OG5_126672,0,1,1,0,0,0,0,0
OG5_126673,433,5,90,0,64,58,3,3
OG5_126674,308,10,63,2,66,46,5,3
OG5_126675,19,8,58,6,20,0,5,0
OG5_126676,417,26,166,3,156,53,29,12
OG5_126677,520,7,118,0,80,74,6,3
OG5_174725,0,1,0,0,5,0,0,0
OG5_171295,0,0,2,0,0,0,0,0
OG5_132230,0,0,0,0,0,0,1,0
OG5_132233,0,1,8,0,8,0,2,0
OG5_132232,4,1,10,0,3,0,1,0
OG5_132235,160,8,87,1,153,23,5,3
OG5_132234,223,9,100,1,41,39,8,2
OG5_132541,0,0,1,0,0,0,0,0
OG5_132540,1,0,2,0,1,0,1,0
OG5_132239,0,1,0,0,3,0,0,0
OG5_132238,355,5,97,0,50,31,0,1
OG5_180009,0,0,0,0,1,0,0,0
OG5_132548,0,0,1,0,0,0,0,0
OG5_146208,0,0,1,0,0,0,0,0
OG5_140269,10,16,59,0,92,2,11,1
OG5_140268,80,4,51,0,29,2,3,2
OG5_143082,3,0,4,0,4,0,0,0
OG5_140261,13,0,9,0,11,0,0,0
OG5_140267,10,2,8,0,61,9,0,0
OG5_140266,50,2,43,1,22,0,1,0
OG5_140265,72,2,22,0,11,0,1,1
OG5_141028,102,1,26,0,16,19,1,0
OG5_184831,0,0,4,0,7,0,0,0
OG5_148239,0,0,2,0,0,0,0,0
OG5_146654,9,0,7,0,0,6,0,0
OG5_140199,64,1,30,3,9,0,3,0
OG5_140195,85,3,31,0,65,8,2,1
OG5_159628,6,0,0,0,2,0,0,0
OG5_140190,27,0,7,0,5,16,0,0
OG5_140192,106,1,23,0,34,15,1,2
OG5_128108,218,4,60,0,32,49,3,0
OG5_128109,0,0,2,1,1,0,0,0
OG5_128459,0,0,0,0,1,0,0,0
OG5_146694,70,0,0,0,0,0,1,0
OG5_158861,94,0,19,0,29,21,0,0
OG5_146696,61,4,44,0,25,3,0,0
OG5_128100,385,16,114,0,57,73,24,2
OG5_128101,26,2,14,1,21,0,5,0
OG5_128102,68,5,25,0,83,1,1,0
OG5_128451,50,18,51,0,29,0,8,6
OG5_128104,0,0,1,0,1,0,0,0
OG5_128457,0,0,11,0,5,0,0,0
OG5_128106,1,0,3,0,2,0,0,1
OG5_128107,208,7,89,2,134,25,2,3
OG5_127109,374,4,66,0,52,86,2,2
OG5_146652,129,4,71,0,42,0,0,1
OG5_135712,31,0,10,0,3,56,2,0
OG5_127101,48,3,38,0,31,1,0,3
OG5_127100,32,0,4,0,2,76,0,0
OG5_127103,504,13,164,0,99,12,15,2
OG5_127102,0,0,3,0,0,92,0,1
OG5_127105,436,8,73,1,55,83,2,2
OG5_127104,5,1,14,0,7,0,3,0
OG5_127107,0,1,3,0,2,0,0,0
OG5_127106,404,7,106,1,91,75,3,1
OG5_163019,0,2,4,0,1,0,1,1
OG5_159993,34,1,17,0,3,0,0,0
OG5_164044,2,8,32,0,38,0,1,2
OG5_129851,108,11,127,3,70,10,2,1
OG5_129850,30,4,39,0,33,0,1,1
OG5_129853,86,17,128,0,148,9,5,3
OG5_129852,302,2,40,1,66,63,1,0
OG5_135010,0,0,0,0,0,0,0,1
OG5_168597,3,1,5,0,18,0,0,0
OG5_139549,8,0,4,0,2,0,0,0
OG5_168871,15,0,13,0,15,4,0,0
OG5_139544,5,2,19,2,9,0,1,0
OG5_162544,0,1,2,0,0,0,0,0
OG5_139542,0,0,0,0,0,0,1,0
OG5_139543,0,0,0,0,0,0,1,0
OG5_139540,93,0,6,0,1,0,2,1
OG5_135278,0,0,0,0,1,0,0,0
OG5_135270,0,0,1,0,0,0,0,0
OG5_135272,18,3,12,0,29,0,1,1
OG5_135275,2,0,3,0,0,0,0,0
OG5_149549,0,0,1,0,1,4,0,0
OG5_149543,75,1,8,0,11,18,0,0
OG5_149544,0,1,0,0,0,0,0,0
OG5_169172,6,0,0,0,0,0,0,0
OG5_169177,28,0,27,1,5,2,3,0
OG5_129271,0,0,0,0,9,0,0,0
OG5_129273,3,4,39,2,51,0,3,0
OG5_129272,0,0,1,0,0,0,0,0
OG5_129274,0,2,3,0,2,0,1,0
OG5_129277,5,1,35,0,23,0,0,3
OG5_140858,0,0,3,0,3,0,0,0
OG5_140859,0,0,0,0,1,0,0,0
OG5_158719,21,0,4,0,3,0,0,1
OG5_134273,10,0,10,0,4,0,1,0
OG5_134271,6,0,16,0,10,0,1,0
OG5_134270,59,1,21,0,24,6,6,0
OG5_153371,4,0,2,0,21,6,0,2
OG5_134276,1,6,18,0,0,0,1,0
OG5_158714,47,4,35,0,18,0,0,0
OG5_134274,1,0,2,0,4,0,1,0
OG5_152422,22,1,11,1,70,0,5,1
OG5_130198,25,7,38,0,16,26,4,0
OG5_130199,2,1,13,1,42,0,3,1
OG5_129092,11,0,2,0,1,0,0,0
OG5_130192,6,0,0,0,0,0,0,0
OG5_155439,34,1,12,0,17,0,0,0
OG5_152429,85,4,54,1,18,8,7,0
OG5_138769,7,0,6,1,3,0,0,0
OG5_169317,4,0,6,0,2,0,0,0
OG5_128642,0,0,1,0,0,0,0,0
OG5_138761,0,1,2,1,6,0,0,0
OG5_138763,2,12,29,0,19,0,5,0
OG5_138767,0,0,0,0,0,0,1,0
OG5_138766,6,4,34,0,19,0,8,0
OG5_150482,57,1,11,0,2,0,0,0
OG5_150480,0,0,1,0,0,0,0,0
OG5_150485,38,0,21,1,8,0,0,0
OG5_142706,104,0,27,0,15,7,0,1
OG5_150489,110,1,26,0,15,0,0,1
OG5_128645,0,0,2,0,1,0,2,0
OG5_131577,35,7,51,0,19,0,2,1
OG5_131576,2,9,32,2,21,0,1,0
OG5_131575,490,3,86,1,44,0,7,2
OG5_131572,0,1,4,0,3,0,0,0
OG5_147294,72,1,4,0,1,0,15,0
OG5_137509,0,0,1,0,0,0,0,0
OG5_137505,6,0,6,0,2,0,5,1
OG5_137506,0,5,6,0,3,0,1,0
OG5_130227,9,1,21,0,10,0,11,6
OG5_170710,2,0,3,0,3,0,0,0
OG5_137503,0,0,4,0,2,0,0,0
OG5_178523,106,2,11,0,16,5,3,0
OG5_141067,5,0,4,0,0,0,0,0
OG5_142858,1,0,0,0,0,0,0,0
OG5_154744,0,3,53,0,42,1,4,1
OG5_181668,11,2,1,0,0,1,0,0
OG5_141816,6,0,12,0,1,0,0,0
OG5_146847,84,0,30,0,15,0,2,2
OG5_146840,116,1,23,0,16,6,0,0
OG5_141811,0,0,0,0,1,0,0,0
OG5_141810,26,0,9,0,6,0,0,0
OG5_157133,92,1,22,0,19,4,0,1
OG5_172578,30,5,33,0,20,22,6,2
OG5_136102,38,4,36,0,92,0,2,0
OG5_136105,0,0,0,0,1,0,0,0
OG5_164867,78,1,35,0,13,1,0,1
OG5_136108,46,2,20,0,29,0,0,0
OG5_164862,71,0,2,0,5,4,0,0
OG5_133558,32,0,0,0,0,0,0,0
OG5_133551,8,3,4,0,26,0,2,2
OG5_133550,13,0,13,0,18,0,5,0
OG5_133557,24,1,28,0,23,0,5,1
OG5_133086,33,0,8,0,15,0,0,0
OG5_133082,173,4,52,0,21,87,6,0
OG5_133089,0,0,0,1,0,0,0,0
OG5_133088,0,0,0,0,1,0,0,0
OG5_146666,3,0,2,0,1,0,0,0
OG5_170390,81,0,1,0,1,0,4,0
OG5_137981,53,4,27,0,26,2,0,2
OG5_159298,26,1,17,0,7,0,0,0
OG5_159299,62,1,34,0,77,17,0,0
OG5_154944,23,23,119,0,150,0,6,7
OG5_133888,0,0,1,0,0,0,0,0
OG5_133339,41,1,34,0,44,0,0,0
OG5_133338,29,0,9,0,13,2,0,2
OG5_133885,349,4,91,0,48,51,10,3
OG5_133884,0,0,1,0,2,0,0,0
OG5_133335,21,4,18,0,108,0,5,1
OG5_133334,4,1,6,0,118,0,4,3
OG5_133333,0,0,1,0,1,10,0,0
OG5_133332,80,10,79,3,53,15,3,0
OG5_133331,241,9,57,0,26,2,13,0
OG5_133882,0,2,6,0,3,0,2,0
OG5_142545,0,0,0,0,1,0,0,0
OG5_142540,8,5,77,1,8,0,10,1
OG5_150248,44,0,2,0,2,0,15,0
OG5_140525,61,3,33,0,20,0,0,0
OG5_145006,92,1,10,0,0,0,23,0
OG5_140527,127,7,59,0,116,6,7,5
OG5_145000,92,0,4,0,0,0,25,2
OG5_140033,0,0,1,0,0,0,0,0
OG5_150327,6,0,2,0,2,0,20,0
OG5_140523,79,5,46,0,30,0,1,0
OG5_136944,113,5,41,0,7,20,1,1
OG5_150242,0,0,2,0,1,0,3,0
OG5_150244,0,0,0,0,0,0,8,0
OG5_145009,74,2,8,0,1,0,25,1
OG5_140039,0,0,0,0,1,0,0,0
OG5_144235,0,0,0,0,1,0,0,0
OG5_144237,141,5,48,0,3,2,30,0
OG5_144238,20,0,4,0,3,0,0,0
OG5_128737,0,1,10,0,1,0,0,1
OG5_128736,0,0,5,0,0,59,0,0
OG5_128735,46,1,29,0,13,27,1,0
OG5_128733,0,0,1,0,1,0,0,0
OG5_132938,50,12,81,0,69,24,12,4
OG5_132939,25,0,13,0,7,0,1,0
OG5_132937,23,1,3,0,1,0,1,0
OG5_132934,80,4,63,0,51,0,2,2
OG5_132683,0,4,8,0,2,0,0,0
OG5_132932,33,8,23,0,9,24,5,1
OG5_132933,0,0,5,0,4,0,0,1
OG5_128739,0,0,4,0,16,0,0,1
OG5_132687,3,0,9,0,4,0,2,0
OG5_129465,1,3,0,0,4,0,2,0
OG5_129466,0,0,0,0,1,5,1,0
OG5_129467,213,1,31,0,90,49,1,2
OG5_129460,0,0,0,0,2,0,0,0
OG5_164783,80,3,34,0,16,0,0,1
OG5_164780,59,3,42,0,27,2,0,1
OG5_129468,399,21,156,1,60,49,22,4
OG5_159871,18,1,1,0,37,0,0,0
OG5_164788,47,3,36,0,14,0,0,0
OG5_161364,104,0,3,0,2,12,0,0
OG5_150105,0,0,0,0,0,0,2,0
OG5_150104,83,5,72,1,29,0,0,2
OG5_150100,9,1,3,0,6,14,0,0
OG5_179044,11,7,27,5,29,1,1,0
OG5_150109,0,0,0,0,1,0,1,0
OG5_131010,209,8,71,2,147,37,10,2
OG5_131011,306,11,73,0,58,10,6,3
OG5_128599,0,0,5,0,2,0,1,0
OG5_131013,0,0,0,0,1,0,1,0
OG5_131015,32,11,47,2,84,0,3,0
OG5_168968,4,0,7,0,1,2,0,0
OG5_131018,30,14,68,0,48,0,9,3
OG5_131019,0,1,0,0,1,0,1,0
OG5_128591,237,10,57,0,45,61,2,0
OG5_128590,379,16,193,0,118,62,9,5
OG5_128597,0,0,0,0,1,0,0,0
OG5_128594,208,18,133,2,123,32,10,5
OG5_128845,0,0,0,0,0,0,2,0
OG5_139226,89,7,23,0,4,0,18,0
OG5_128846,4,0,11,0,10,0,1,0
OG5_132068,162,3,46,0,32,21,3,3
OG5_128840,0,0,0,0,1,0,0,0
OG5_139221,0,0,1,0,3,0,0,0
OG5_128842,368,4,82,0,49,25,5,1
OG5_132066,24,1,4,0,40,0,2,0
OG5_128849,464,6,84,2,46,78,3,1
OG5_139229,71,2,15,0,18,40,0,5
OG5_138574,29,2,22,0,2,60,0,0
OG5_138575,22,0,23,0,71,1,0,1
OG5_138571,12,5,17,0,13,0,1,1
OG5_138572,0,0,1,0,0,0,0,0
OG5_150323,0,0,0,0,0,0,1,0
OG5_171121,5,1,3,0,2,5,0,0
OG5_142962,0,0,3,0,0,0,2,0
OG5_142963,0,0,0,0,1,0,0,0
OG5_168455,1,0,2,0,1,1,0,0
OG5_153298,116,12,39,0,2,0,26,1
OG5_139393,8,0,14,0,3,0,1,1
OG5_139481,0,0,0,0,1,0,0,0
OG5_139480,11,1,3,0,3,0,4,0
OG5_139487,48,1,61,1,37,0,0,3
OG5_128354,0,0,4,0,2,0,1,0
OG5_139488,1,1,3,0,1,0,2,0
OG5_160417,0,0,1,0,0,0,0,0
OG5_130761,0,0,0,0,1,0,0,0
OG5_163209,23,0,1,0,1,0,0,0
OG5_130765,0,1,0,0,0,0,0,0
OG5_130764,0,0,2,0,0,0,1,0
OG5_130767,2,2,14,0,9,0,2,1
OG5_129640,11,6,33,2,10,0,2,1
OG5_163203,74,0,11,0,8,0,0,0
OG5_163207,35,2,8,0,1,2,1,0
OG5_129646,11,0,1,0,3,0,0,1
OG5_129647,0,0,2,0,2,0,0,0
OG5_165129,50,0,22,0,21,0,0,0
OG5_129958,9,0,6,0,0,0,1,0
OG5_165120,35,3,70,3,132,0,0,0
OG5_165123,17,3,30,0,15,0,1,0
OG5_139394,0,2,8,0,1,0,1,0
OG5_165126,7,0,4,0,6,0,0,0
OG5_168783,13,0,6,0,6,0,0,0
OG5_134424,0,0,0,0,0,0,0,1
OG5_139428,0,5,12,0,13,0,0,0
OG5_127901,0,2,1,0,1,0,0,0
OG5_127903,0,3,28,0,22,0,0,1
OG5_127902,0,1,11,0,7,2,0,1
OG5_127905,302,8,64,0,55,37,6,1
OG5_127904,0,0,0,0,0,3,1,0
OG5_127906,3,8,17,0,4,0,3,0
OG5_127909,0,0,1,0,0,0,0,0
OG5_127908,51,8,57,1,74,1,4,3
OG5_132966,9,2,6,0,6,0,2,0
OG5_127707,449,10,101,0,72,75,27,2
OG5_130507,107,2,31,2,17,59,10,0
OG5_130500,1,5,33,0,38,0,3,4
OG5_130503,0,0,1,0,0,0,0,0
OG5_127706,446,14,92,0,45,81,21,1
OG5_138686,1,0,0,0,0,0,0,0
OG5_138682,0,0,0,0,1,0,0,0
OG5_130508,0,0,0,0,0,0,0,1
OG5_138681,3,4,23,0,6,0,1,1
OG5_130871,0,1,12,0,0,0,0,0
OG5_159941,0,0,1,0,0,0,0,0
OG5_171040,179,3,42,0,39,5,3,2
OG5_129742,0,0,0,0,1,0,0,0
OG5_127251,0,0,4,0,3,0,0,0
OG5_130873,121,5,50,1,65,4,10,3
OG5_127702,0,1,7,0,3,5,0,1
OG5_144832,0,1,1,0,0,0,2,0
OG5_144830,45,5,8,0,8,0,3,0
OG5_144831,87,3,22,0,16,7,0,1
OG5_139814,3,0,0,0,3,0,0,1
OG5_127701,0,0,0,0,10,2,1,0
OG5_139816,0,0,0,0,1,0,1,0
OG5_139817,2,1,13,0,1,0,0,0
OG5_130703,280,7,97,0,54,8,2,0
OG5_144839,0,2,13,0,13,0,1,0
OG5_172961,2,0,2,0,0,0,0,0
OG5_169789,5,0,3,1,3,23,0,0
OG5_147334,39,4,32,0,20,0,0,0
OG5_147335,139,3,39,1,21,0,1,0
OG5_147337,157,5,55,0,29,0,0,1
OG5_169785,7,0,10,1,3,0,0,0
OG5_147331,0,0,1,0,0,0,0,0
OG5_147332,0,1,3,0,2,0,1,0
OG5_147333,80,2,49,0,27,0,8,1
OG5_130878,0,0,1,0,0,0,0,0
OG5_131653,15,8,46,2,43,0,0,1
OG5_144785,3,13,32,0,34,0,6,3
OG5_147259,2,2,14,0,18,0,0,0
OG5_142378,43,4,15,0,8,6,1,0
OG5_163266,10,0,9,0,2,1,0,0
OG5_144783,55,5,53,0,22,1,1,1
OG5_152651,12,0,3,0,6,0,0,0
OG5_147252,28,0,15,0,0,0,3,0
OG5_147251,76,3,7,0,0,0,24,0
OG5_142370,0,0,1,0,0,0,0,0
OG5_142377,0,0,0,0,2,0,0,0
OG5_142376,4,0,7,0,8,0,3,0
OG5_169437,7,0,4,0,1,0,2,0
OG5_169434,10,0,3,0,6,2,0,1
OG5_171160,25,6,27,1,9,0,3,1
